-1.000	2.798
-0.980	2.798
-0.960	2.796
-0.940	2.796
-0.920	2.798
-0.900	2.799
-0.880	2.800
-0.860	2.798
-0.840	2.798
-0.820	2.799
-0.800	2.799
-0.780	2.798
-0.760	2.800
-0.740	2.801
-0.720	2.800
-0.700	2.799
-0.680	2.799
-0.660	2.799
-0.640	2.800
-0.620	2.802
-0.600	2.801
-0.580	2.800
-0.560	2.802
-0.540	2.799
-0.520	2.801
-0.500	2.801
-0.480	2.801
-0.460	2.803
-0.440	2.802
-0.420	2.802
-0.400	2.802
-0.380	2.800
-0.360	2.799
-0.340	2.799
-0.320	2.801
-0.300	2.802
-0.280	2.802
-0.260	2.802
-0.240	2.801
-0.220	2.802
-0.200	2.802
-0.180	2.802
-0.160	2.801
-0.140	2.802
-0.120	2.803
-0.100	2.804
-0.080	2.800
-0.060	2.801
-0.040	2.800
-0.020	2.802
0.000	2.803
0.020	2.802
0.040	2.802
0.060	2.802
0.080	2.803
0.100	2.801
0.120	2.801
0.140	2.802
0.160	2.802
0.180	2.802
0.200	2.800
0.220	2.801
0.240	2.802
0.260	2.803
0.280	2.801
0.300	2.802
0.320	2.801
0.340	2.800
0.360	2.800
0.380	2.801
0.400	2.802
0.420	2.804
0.440	2.802
0.460	2.802
0.480	2.802
0.500	2.802
0.520	2.802
0.540	2.802
0.560	2.802
0.580	2.801
0.600	2.802
0.620	2.802
0.640	2.801
0.660	2.802
0.680	2.804
0.700	2.802
0.720	2.802
0.740	2.802
0.760	2.802
0.780	2.800
0.800	2.800
0.820	2.800
0.840	2.801
0.860	2.800
0.880	2.799
0.900	2.799
0.920	2.800
0.940	2.801
0.960	2.802
0.980	2.799
1.000	2.799
